Date : 2024-05-02 04:50:24
Directory : /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks
Total : 425 files,  67941 codes, 8681 comments, 12786 blanks, all 89408 lines

Languages
+------------+------------+------------+------------+------------+------------+
| language   | files      | code       | comment    | blank      | total      |
+------------+------------+------------+------------+------------+------------+
| JavaScript |        415 |     66,823 |      8,673 |     12,698 |     88,194 |
| JSON       |          2 |        800 |          0 |          2 |        802 |
| CSS        |          1 |        199 |          4 |         40 |        243 |
| HTML       |          5 |        117 |          4 |         46 |        167 |
| XML        |          2 |          2 |          0 |          0 |          2 |
+------------+------------+------------+------------+------------+------------+

Directories
+-------------------------------------------------------------------------------------------------------------------------+------------+------------+------------+------------+------------+
| path                                                                                                                    | files      | code       | comment    | blank      | total      |
+-------------------------------------------------------------------------------------------------------------------------+------------+------------+------------+------------+------------+
| .                                                                                                                       |        425 |     67,941 |      8,681 |     12,786 |     89,408 |
| . (Files)                                                                                                               |         14 |      2,151 |        285 |        374 |      2,810 |
| .history                                                                                                                |        410 |     65,789 |      8,396 |     12,412 |     86,597 |
| public                                                                                                                  |          1 |          1 |          0 |          0 |          1 |
+-------------------------------------------------------------------------------------------------------------------------+------------+------------+------------+------------+------------+

Files
+-------------------------------------------------------------------------------------------------------------------------+------------+------------+------------+------------+------------+
| filename                                                                                                                | language   | code       | comment    | blank      | total      |
| /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks/addMeshes.js                         | JavaScript |         82 |         41 |         17 |        140 |
| /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks/index.html                           | HTML       |         67 |          4 |         36 |        107 |
| /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks/javascript.svg                       | XML        |          1 |          0 |          0 |          1 |
| /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks/main.js                              | JavaScript |        485 |        195 |        171 |        851 |
| /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks/package-lock.json                    | JSON       |        781 |          0 |          1 |        782 |
| /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks/package.json                         | JSON       |         19 |          0 |          1 |         20 |
| /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks/physics.js                           | JavaScript |         77 |          2 |         12 |         91 |
| /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks/public/vite.svg                      | XML        |          1 |          0 |          0 |          1 |
| /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks/sketch.js                            | JavaScript |         20 |         36 |         35 |         91 |
| /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks/start.js                             | JavaScript |        207 |          0 |         49 |        256 |
| /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks/style.css                            | CSS        |        199 |          4 |         40 |        243 |
| /Users/amyliu/Downloads/fakebrianho 3DforMakers master bonus_physicsHopefullyWorks/ui.js                                | JavaScript |          0 |          0 |          1 |          1 |
| Total                                                                                                                   |            |     67,941 |      8,681 |     12,786 |     89,408 |
+-------------------------------------------------------------------------------------------------------------------------+------------+------------+------------+------------+------------+
